date,open,high,low,close,volume
2025-08-20,76.78,76.95,75.26,76.73,89700
2025-08-21,76.11,76.26,75.23,76.22,50000
2025-08-22,80.41,84.13,80.12,83.52,131700
2025-08-25,82.14,82.26,80.76,80.86,115500
2025-08-26,79.65,80.12,79.43,79.67,48000
2025-08-27,78.44,80.0,77.97,79.89,51100
2025-08-28,82.21,83.7,82.21,83.61,79800
2025-08-29,79.03,79.18,78.0,78.97,80900
2025-09-02,76.73,78.27,76.02,77.85,50500
2025-09-03,80.92,81.64,80.31,80.89,65900
2025-09-04,80.66,81.53,79.9,81.43,43800
2025-09-05,83.45,84.15,81.68,83.17,75300
2025-09-08,83.95,85.03,83.95,84.92,76200
2025-09-09,87.13,88.15,87.03,87.45,88900
2025-09-10,92.44,94.29,92.44,93.51,129300
2025-09-11,96.08,100.17,96.08,97.96,116800
2025-09-12,100.35,101.22,100.0,100.91,84800
2025-09-15,102.37,103.21,102.11,102.95,68900
2025-09-16,107.68,108.98,106.66,108.93,92900
2025-09-17,105.07,108.68,103.48,105.25,111000
2025-09-18,107.53,109.23,106.39,108.99,79100
2025-09-19,105.27,106.07,104.7,105.87,84000
2025-09-22,109.45,112.02,108.74,112.02,77800
2025-09-23,112.59,113.36,111.29,111.58,62800
2025-09-24,108.0,108.21,105.18,105.59,86200
2025-09-25,104.83,105.99,103.74,105.08,78400
2025-09-26,99.4,101.03,98.64,101.03,90200
2025-09-29,105.97,106.98,105.73,106.06,57600
2025-09-30,104.08,105.63,104.08,105.58,32000
2025-10-01,109.49,112.67,109.49,112.49,81200
2025-10-02,119.67,120.09,116.64,119.39,110700
2025-10-03,120.89,122.2,119.39,120.73,54100
2025-10-06,124.24,125.74,124.1,124.62,82200
2025-10-07,125.36,125.36,118.2,118.48,107500
2025-10-08,117.46,122.08,117.46,121.75,79000
2025-10-09,123.01,123.01,116.97,118.58,201500
2025-10-10,122.11,122.39,106.36,107.03,287100
2025-10-13,117.0,119.48,116.02,118.18,85800
2025-10-14,110.38,116.86,109.7,114.35,69300
2025-10-15,123.07,124.49,121.58,124.36,98700
2025-10-16,136.15,139.17,134.31,136.31,136400
2025-10-17,137.25,139.78,135.71,139.13,95000
2025-10-20,145.7,148.84,145.7,148.39,100800
2025-10-21,143.05,143.05,139.31,139.45,97800
2025-10-22,145.9,148.45,140.24,143.29,128900
2025-10-23,141.05,147.3,140.81,146.05,72400
2025-10-24,153.92,155.93,152.85,155.68,92700
2025-10-27,169.03,169.03,164.92,167.22,144400
2025-10-28,162.1,168.34,161.83,167.91,181200
2025-10-29,181.75,184.26,177.27,180.91,232600
2025-10-30,171.47,174.56,170.31,171.94,154100
2025-10-31,181.27,181.27,177.23,180.85,123800
2025-11-03,200.89,201.92,195.48,201.82,209000
2025-11-04,175.05,181.32,171.36,171.92,300400
2025-11-05,164.29,177.16,164.13,176.17,333900
2025-11-06,163.62,165.66,155.44,159.39,257300
2025-11-07,147.62,150.27,140.0,150.27,294300
2025-11-10,165.74,169.87,164.0,169.11,255900
2025-11-11,167.03,169.32,164.49,167.02,103000
2025-11-12,170.67,170.67,167.72,170.47,74100
2025-11-13,171.41,172.0,158.25,160.35,188000
2025-11-14,151.82,164.91,150.08,160.99,159800
2025-11-17,158.85,164.36,153.69,155.0,149900
2025-11-18,147.21,150.68,143.47,147.66,143400
2025-11-19,141.59,146.8,139.15,142.88,141500
2025-11-20,151.5,152.0,132.95,133.11,187400
2025-11-21,130.85,138.46,125.68,136.14,159500
2025-11-24,130.74,141.61,130.74,141.12,163400
2025-11-25,134.25,138.42,130.11,138.4,112700
2025-11-26,142.71,146.97,141.14,146.61,87200
2025-11-28,141.73,143.75,141.35,143.33,43900
2025-12-01,140.95,143.18,140.59,142.03,38500
2025-12-02,150.54,151.48,147.4,148.62,52600
2025-12-03,150.27,153.22,149.0,153.12,45100
2025-12-04,149.46,149.46,146.22,147.74,46100
2025-12-05,156.98,161.69,156.54,158.98,95800
2025-12-08,167.1,167.26,162.01,162.85,59600
2025-12-09,163.2,165.53,162.47,165.28,42900
2025-12-10,163.2,171.59,162.64,171.26,57500
2025-12-11,162.39,162.87,158.12,162.28,64700
2025-12-12,160.25,160.39,149.37,150.35,86300
2025-12-15,157.16,157.53,150.35,150.35,49100
2025-12-16,143.95,146.55,142.01,144.3,70500
2025-12-17,149.72,149.76,139.28,139.91,80600
2025-12-18,150.09,151.59,146.76,146.76,85700
2025-12-19,147.69,153.43,147.69,152.81,57300
2025-12-22,155.62,155.92,153.89,155.16,57300
2025-12-23,154.83,158.72,153.53,158.62,57600
2025-12-24,165.0,168.08,164.8,167.93,80500
2025-12-26,171.67,175.34,170.27,174.48,98800
2025-12-29,184.93,190.59,184.5,190.17,126100
2025-12-30,187.35,190.91,186.81,189.33,70200
2025-12-31,188.0,189.42,181.6,181.61,152300
2026-01-02,202.0,209.5,201.49,208.56,176300
2026-01-05,226.58,227.84,220.44,224.9,160700
2026-01-06,229.71,243.38,229.71,243.3,174800
2026-01-07,241.58,243.02,237.68,238.98,153800
2026-01-08,244.22,245.0,232.08,236.37,113200
2026-01-09,245.45,251.87,242.89,250.56,103400
2026-01-12,241.69,251.73,241.69,251.73,113800
2026-01-13,251.32,251.32,240.81,241.41,128300
2026-01-14,251.01,255.68,248.76,255.24,115500
2026-01-15,269.33,272.15,264.64,265.45,281800
2026-01-16,270.13,273.82,263.61,273.82,136100
2026-01-20,260.32,274.0,260.32,264.26,173700
2026-01-21,286.1,301.62,284.77,297.47,187800
2026-01-22,298.74,303.03,290.69,300.57,126200
2026-01-23,294.75,318.75,293.0,315.41,176700
2026-01-26,309.37,315.07,308.87,310.99,137600
2026-01-27,340.82,353.41,339.72,352.49,178500
2026-01-28,375.0,378.0,359.49,378.0,270300
2026-01-29,377.84,377.84,342.43,367.74,362100
2026-01-30,373.13,383.22,346.47,347.9,292300
2026-02-02,317.55,340.36,315.98,336.91,371400
2026-02-03,377.57,379.42,348.95,363.05,303700
2026-02-04,383.77,384.0,320.88,329.66,349900
2026-02-05,316.9,339.69,310.44,327.78,235200
2026-02-06,337.66,365.1,337.66,363.24,259800
2026-02-09,358.09,378.65,354.0,375.55,269700
2026-02-10,370.42,370.42,355.5,362.12,113700
2026-02-11,386.63,415.94,378.62,413.42,268500
2026-02-12,440.03,450.23,405.75,417.68,346400
2026-02-13,424.0,450.19,393.72,447.49,216400
2026-02-17,430.96,436.64,404.49,417.18,198400
2026-02-18,421.42,446.1,416.02,435.8,171800
2026-02-19,447.64,458.87,440.72,457.6,180800
2026-02-20,484.56,525.47,480.21,524.54,420900
2026-02-23,510.0,520.01,492.26,498.22,530300
2026-02-24,543.59,563.07,533.62,552.81,390300
2026-02-25,603.0,611.5,593.74,602.99,504800
2026-02-26,655.71,665.4,573.25,619.7,1196300
2026-02-27,589.91,633.0,588.68,630.0,450600
2026-03-02,540.35,605.85,534.77,584.99,919000
2026-03-03,378.51,437.22,322.57,403.06,3140900
2026-03-04,376.4,478.0,370.0,420.73,3242200
2026-03-05,378.18,402.37,312.62,343.05,2957200
2026-03-06,315.06,360.75,306.04,348.36,1257500
2026-03-09,320.9,406.91,310.0,403.01,2164700
2026-03-10,392.17,440.0,372.64,373.72,1526000
2026-03-11,381.58,404.0,373.94,394.04,941100
2026-03-12,356.92,359.13,313.15,314.39,1914100
2026-03-13,344.08,356.0,312.33,316.32,1159500
2026-03-16,366.89,390.72,366.69,382.76,1144700
2026-03-17,398.31,409.64,384.01,395.65,636300
2026-03-18,392.27,404.49,374.81,375.87,1187000
2026-03-19,342.84,404.94,333.49,397.75,1097100
2026-03-20,377.01,380.51,316.38,320.98,1500500
2026-03-23,362.08,386.0,346.46,377.71,2545700
2026-03-24,326.0,353.6,322.98,335.64,1793500
2026-03-25,341.53,349.98,323.0,327.6,1211200
2026-03-26,303.46,307.8,266.03,269.93,1557500
2026-03-27,280.81,288.87,266.11,274.03,1114600
2026-03-30,277.0,277.11,233.33,243.16,1427400
2026-03-31,235.31,286.2,233.5,284.12,2134500
2026-04-01,302.26,323.0,294.04,305.96,1927800
2026-04-02,242.79,296.9,238.51,282.21,2018900
2026-04-06,301.19,308.1,291.7,302.06,840600
2026-04-07,305.53,314.0,278.3,311.09,1458400
2026-04-08,406.78,412.24,376.0,405.01,1573400
2026-04-09,373.07,405.66,361.8,399.48,1401700
2026-04-10,389.26,399.98,383.43,393.97,618200
2026-04-13,370.14,420.0,370.14,414.02,903800
2026-04-14,425.11,465.0,422.34,463.68,805800
2026-04-15,442.31,449.5,428.6,445.88,879600
2026-04-16,461.82,479.31,450.01,469.0,538500
2026-04-17,508.17,540.28,494.0,515.85,1005800
2026-04-20,495.0,503.58,480.0,493.95,489600
2026-04-21,512.83,517.6,458.24,461.74,661800
2026-04-22,506.98,545.91,503.14,542.74,695400
2026-04-23,518.67,533.98,463.6,490.46,707700
2026-04-24,514.69,536.25,507.42,526.44,639200
2026-04-27,553.0,563.7,540.42,551.0,399100
2026-04-28,518.79,538.52,505.0,525.81,414300
2026-04-29,543.17,548.0,510.0,521.61,400200
2026-04-30,560.0,597.0,536.38,587.76,447900
2026-05-01,580.0,626.89,577.12,602.68,319200
2026-05-04,638.5,667.02,606.03,621.77,647500
2026-05-05,673.99,752.18,673.05,731.87,687300
2026-05-06,820.71,844.0,776.0,839.0,641500
2026-05-07,830.25,838.0,762.35,768.45,496500
2026-05-08,853.91,944.85,853.91,942.18,507400
2026-05-11,953.8,987.91,940.01,965.71,264855
